,userId,tmdbId,rating
20606,185,935,4.0
20607,197,935,4.0
20608,203,935,4.5
20609,212,935,3.5
20610,214,935,5.0
20611,215,935,5.0
20612,218,935,5.0
20613,220,935,4.0
20614,232,935,4.0
20615,236,935,5.0
20616,242,935,5.0
20617,243,935,4.0
20618,248,935,5.0
20619,253,935,3.5
20620,254,935,5.0
20621,265,935,5.0
20622,268,935,4.5
20623,278,935,4.0
20624,293,935,4.0
20625,294,935,3.0
20626,297,935,4.5
20627,303,935,3.5
20628,309,935,5.0
20629,311,935,3.0
20630,346,935,2.0
20631,353,935,3.0
20632,355,935,3.5
20633,362,935,4.0
20634,363,935,4.0
20635,367,935,4.0
20636,378,935,4.0
20637,380,935,4.5
20638,387,935,5.0
20639,388,935,4.0
20640,394,935,3.5
20641,402,935,3.0
20642,406,935,5.0
20643,420,935,5.0
20644,423,935,4.5
20645,434,935,4.0
20646,435,935,5.0
20647,436,935,5.0
20648,450,935,4.5
20649,452,935,5.0
20650,454,935,3.0
20651,468,935,4.0
20652,471,935,3.5
20653,472,935,5.0
20654,480,935,2.5
20655,481,935,5.0
20656,486,935,5.0
20657,494,935,4.0
20658,499,935,5.0
20659,502,935,4.0
20660,505,935,3.5
20661,509,935,4.0
20662,510,935,5.0
20663,514,935,5.0
20664,519,935,4.0
20665,520,935,4.5
20666,529,935,4.5
20667,537,935,5.0
20668,544,935,4.5
20669,547,935,5.0
20670,549,935,5.0
20671,563,935,5.0
20672,564,935,5.0
20673,567,935,4.0
20674,575,935,5.0
20675,580,935,4.5
20676,581,935,0.5
20677,584,935,2.0
20678,585,935,5.0
20679,587,935,4.0
20680,597,935,5.0
20681,608,935,5.0
20682,613,935,3.5
20683,637,935,5.0
20684,648,935,4.0
20685,655,935,5.0
20686,86,41007,3.0
20687,393,41007,3.5
20688,510,41007,3.0
20689,514,41007,4.0
20690,564,41007,4.0
20691,135,35645,3.0
20692,412,35645,4.0
20693,564,35645,4.0
20694,436,110465,2.0
20695,86,255546,3.0
20696,608,40751,4.0
20697,278,85778,5.0
20698,388,85778,5.0
20699,153,11101,5.0
20700,318,11101,2.0
20701,492,11101,3.0
20702,55,9826,2.0
20703,70,9826,3.0
20704,73,9826,2.5
20705,110,9826,4.0
20706,232,9826,4.0
20707,252,9826,3.0
20708,284,9826,3.0
20709,294,9826,3.0
20710,318,9826,1.0
20711,361,9826,4.0
20712,466,9826,4.0
20713,496,9826,3.0
20714,537,9826,1.0
20715,543,9826,4.0
20716,603,9826,3.0
20717,624,9826,3.0
20718,640,9826,5.0
20719,654,9826,3.5
20720,15,9879,2.0
20721,18,9879,1.0
20722,30,9879,3.0
20723,70,9879,4.0
20724,80,9879,2.0
20725,87,9879,3.0
20726,101,9879,2.5
20727,105,9879,3.5
20728,110,9879,5.0
20729,113,9879,5.0
20730,135,9879,3.0
20731,154,9879,4.0
20732,173,9879,3.0
20733,212,9879,2.5
20734,233,9879,3.0
20735,239,9879,3.0
20736,252,9879,3.0
20737,263,9879,3.0
20738,276,9879,0.5
20739,284,9879,3.0
20740,285,9879,3.0
20741,306,9879,1.0
20742,311,9879,1.5
20743,331,9879,1.5
20744,358,9879,1.0
20745,361,9879,3.0
20746,452,9879,1.0
20747,490,9879,3.0
20748,509,9879,1.0
20749,514,9879,1.0
20750,518,9879,1.0
20751,522,9879,1.5
20752,543,9879,5.0
20753,574,9879,0.5
20754,580,9879,1.0
20755,607,9879,2.0
20756,616,9879,3.0
20757,636,9879,3.0
20758,640,9879,3.0
20759,602,22621,5.0
20760,18,7095,2.0
20761,30,7095,3.0
20762,140,7095,4.5
20763,182,7095,5.0
20764,252,7095,3.0
20765,260,7095,4.0
20766,358,7095,1.0
20767,361,7095,2.0
20768,416,7095,3.0
20769,442,7095,3.0
20770,473,7095,4.0
20771,502,7095,1.0
20772,559,7095,3.0
20773,564,7095,2.0
20774,575,7095,2.0
20775,616,7095,4.0
20776,651,7095,2.0
20777,659,7095,2.0
20778,86,26890,5.0
20779,90,26890,3.0
20780,102,26890,4.0
20781,383,26890,5.0
20782,514,26890,5.0
20783,547,26890,3.0
20784,564,26890,5.0
20785,595,26890,3.0
20786,636,26890,5.0
20787,30,46732,4.0
20788,472,581579,3.0
20789,564,41225,2.0
20790,3,627,4.0
20791,11,627,4.5
20792,15,627,4.0
20793,17,627,4.5
20794,23,627,4.5
20795,25,627,4.0
20796,26,627,4.5
20797,29,627,5.0
20798,31,627,3.5
20799,36,627,5.0
20800,38,627,4.0
20801,48,627,4.5
20802,56,627,4.0
20803,68,627,2.5
20804,72,627,4.0
20805,73,627,5.0
20806,78,627,4.5
20807,79,627,3.0
20808,80,627,5.0
20809,83,627,4.0
20810,86,627,4.0
20811,87,627,3.0
20812,88,627,4.5
20813,90,627,4.0
20814,92,627,5.0
20815,95,627,5.0
20816,102,627,4.0
20817,103,627,4.5
20818,105,627,4.0
20819,111,627,4.0
20820,119,627,4.0
20821,134,627,4.5
20822,135,627,5.0
20823,143,627,4.5
20824,147,627,5.0
20825,152,627,2.0
20826,157,627,4.0
20827,173,627,5.0
20828,178,627,4.5
20829,185,627,4.0
20830,199,627,4.0
20831,211,627,4.0
20832,212,627,5.0
20833,220,627,5.0
20834,230,627,4.0
20835,232,627,5.0
20836,241,627,4.0
20837,253,627,3.5
20838,262,627,3.5
20839,273,627,4.0
20840,274,627,4.0
20841,283,627,4.0
20842,295,627,3.0
20843,298,627,5.0
20844,303,627,4.0
20845,304,627,5.0
20846,306,627,4.0
20847,307,627,5.0
20848,313,627,4.0
20849,318,627,4.0
20850,334,627,3.0
20851,343,627,5.0
20852,344,627,5.0
20853,347,627,3.5
20854,348,627,1.0
20855,355,627,4.5
20856,358,627,4.0
20857,361,627,3.0
20858,373,627,5.0
20859,378,627,4.5
20860,379,627,4.5
20861,384,627,3.0
20862,388,627,5.0
20863,390,627,2.0
20864,391,627,5.0
20865,407,627,5.0
20866,408,627,5.0
20867,418,627,0.5
20868,423,627,3.5
20869,430,627,5.0
20870,434,627,4.0
20871,435,627,3.0
20872,450,627,4.5
20873,452,627,4.0
20874,457,627,4.0
20875,460,627,4.0
20876,461,627,4.0
20877,465,627,5.0
20878,468,627,4.0
20879,478,627,4.5
20880,480,627,4.0
20881,481,627,4.5
20882,483,627,5.0
20883,486,627,3.5
20884,488,627,4.5
20885,501,627,5.0
20886,502,627,5.0
20887,507,627,3.0
20888,509,627,4.0
20889,514,627,5.0
20890,522,627,3.5
20891,527,627,3.5
20892,544,627,5.0
20893,547,627,4.0
20894,548,627,5.0
20895,560,627,3.5
20896,562,627,4.0
20897,563,627,4.5
20898,564,627,4.0
20899,580,627,4.5
20900,587,627,4.0
20901,594,627,2.0
20902,595,627,5.0
20903,596,627,4.5
20904,602,627,5.0
20905,606,627,5.0
20906,607,627,4.0
20907,608,627,4.0
20908,615,627,3.5
20909,616,627,3.0
20910,627,627,3.5
20911,636,627,5.0
20912,648,627,5.0
20913,664,627,4.5
20914,207,32872,0.5
20915,564,32872,3.0
20916,605,32872,3.0
20917,656,32872,4.0
20918,7,602,3.0
20919,15,602,2.5
20920,18,602,3.0
20921,19,602,3.0
20922,20,602,5.0
20923,21,602,3.0
20924,23,602,3.5
20925,24,602,4.0
20926,25,602,4.0
20927,26,602,3.5
20928,30,602,4.0
20929,41,602,4.0
20930,42,602,4.5
20931,44,602,5.0
20932,49,602,4.0
20933,50,602,4.0
20934,55,602,5.0
20935,67,602,4.0
20936,68,602,3.5
20937,70,602,4.0
20938,73,602,3.5
20939,77,602,3.5
20940,78,602,4.0
20941,79,602,2.5
20942,80,602,4.0
20943,86,602,2.0
20944,87,602,3.0
20945,88,602,3.5
20946,89,602,4.0
20947,90,602,2.0
20948,92,602,2.0
20949,94,602,2.0
20950,95,602,4.0
20951,100,602,3.0
20952,102,602,2.0
20953,103,602,2.0
20954,105,602,2.5
20955,110,602,5.0
20956,112,602,4.0
20957,118,602,4.0
20958,119,602,3.0
20959,120,602,3.5
20960,121,602,5.0
20961,125,602,3.0
20962,128,602,5.0
20963,130,602,1.5
20964,134,602,4.5
20965,136,602,4.0
20966,138,602,0.5
20967,145,602,5.0
20968,146,602,3.5
20969,148,602,3.5
20970,149,602,3.5
20971,150,602,4.0
20972,152,602,4.0
20973,154,602,5.0
20974,155,602,2.0
20975,157,602,3.0
20976,159,602,3.5
20977,162,602,3.0
20978,163,602,3.0
20979,165,602,4.0
20980,168,602,4.0
20981,169,602,5.0
20982,173,602,4.0
20983,177,602,5.0
20984,182,602,5.0
20985,185,602,4.0
20986,187,602,4.0
20987,188,602,3.0
20988,189,602,3.0
20989,194,602,4.0
20990,197,602,5.0
20991,199,602,3.5
20992,200,602,2.5
20993,201,602,4.0
20994,211,602,4.0
20995,212,602,3.0
20996,213,602,5.0
20997,214,602,5.0
20998,220,602,3.0
20999,223,602,3.0
21000,232,602,3.0
21001,233,602,4.0
21002,235,602,1.5
21003,236,602,2.0
21004,237,602,2.0
21005,241,602,3.0
21006,243,602,1.5
21007,247,602,4.0
21008,248,602,4.0
21009,252,602,3.0
21010,253,602,3.5
21011,261,602,4.5
21012,262,602,1.5
21013,268,602,3.0
21014,281,602,2.0
21015,282,602,2.0
21016,283,602,2.5
21017,284,602,3.0
21018,285,602,4.0
21019,287,602,5.0
21020,288,602,5.0
21021,292,602,4.5
21022,294,602,4.5
21023,295,602,4.0
21024,303,602,3.0
21025,306,602,4.0
21026,308,602,3.0
21027,311,602,4.5
21028,312,602,1.0
21029,318,602,5.0
21030,328,602,3.5
21031,329,602,4.0
21032,343,602,4.0
21033,344,602,3.0
21034,345,602,1.5
21035,346,602,3.0
21036,353,602,1.5
21037,355,602,3.0
21038,361,602,5.0
21039,363,602,2.0
21040,370,602,3.0
21041,380,602,4.0
21042,381,602,2.0
21043,383,602,4.0
21044,384,602,3.0
21045,388,602,1.0
21046,390,602,5.0
21047,394,602,3.0
21048,396,602,4.0
21049,402,602,4.0
21050,404,602,3.0
21051,405,602,4.0
21052,408,602,4.0
21053,413,602,4.0
21054,415,602,4.0
21055,416,602,3.0
21056,417,602,4.0
21057,418,602,4.5
21058,426,602,4.0
21059,430,602,2.5
21060,432,602,5.0
21061,434,602,1.0
21062,439,602,3.0
21063,442,602,3.5
21064,452,602,4.0
21065,453,602,4.0
21066,455,602,4.5
21067,457,602,1.5
21068,459,602,4.0
21069,461,602,1.5
21070,468,602,2.0
21071,471,602,3.0
21072,473,602,5.0
21073,480,602,4.5
21074,484,602,5.0
21075,486,602,2.5
21076,490,602,3.0
21077,496,602,5.0
21078,502,602,3.0
21079,506,602,3.0
21080,507,602,4.0
21081,508,602,4.0
21082,509,602,2.0
21083,514,602,3.0
21084,518,602,5.0
21085,520,602,2.5
21086,523,602,3.0
21087,529,602,1.0
21088,530,602,3.0
21089,533,602,4.0
21090,534,602,5.0
21091,537,602,5.0
21092,543,602,5.0
21093,544,602,3.5
21094,547,602,3.5
21095,548,602,4.0
21096,550,602,3.0
21097,555,602,3.0
21098,559,602,4.0
21099,560,602,4.0
21100,561,602,3.0
21101,562,602,4.0
21102,564,602,2.0
21103,570,602,4.0
21104,574,602,3.5
21105,577,602,3.5
21106,580,602,3.0
21107,584,602,4.0
21108,586,602,4.0
21109,589,602,4.0
21110,590,602,3.0
21111,592,602,5.0
21112,593,602,5.0
21113,596,602,3.5
21114,598,602,3.0
21115,603,602,4.0
21116,605,602,4.0
21117,607,602,3.5
21118,614,602,1.0
21119,615,602,3.5
21120,616,602,4.0
21121,618,602,2.0
21122,623,602,3.5
21123,624,602,3.0
21124,627,602,0.5
21125,632,602,4.0
21126,640,602,5.0
21127,641,602,5.0
21128,646,602,5.0
21129,648,602,2.0
21130,650,602,5.0
21131,652,602,5.0
21132,654,602,4.0
21133,657,602,2.0
21134,659,602,3.0
21135,664,602,3.5
21136,211,14553,5.0
21137,452,14553,3.0
21138,547,14553,4.0
21139,636,14553,3.0
21140,30,9566,3.0
21141,128,9566,3.0
21142,284,9566,3.0
21143,318,9566,3.0
21144,534,9566,4.0
21145,564,9566,4.0
21146,80,10545,5.0
21147,86,10545,3.0
21148,90,10545,3.0
21149,111,10545,1.5
21150,128,10545,5.0
21151,154,10545,3.0
21152,175,10545,3.0
21153,176,10545,3.5
21154,185,10545,3.0
21155,187,10545,3.5
21156,212,10545,3.5
21157,213,10545,2.5
21158,216,10545,4.0
21159,253,10545,3.5
21160,294,10545,3.0
21161,318,10545,3.0
21162,358,10545,3.0
21163,361,10545,4.0
21164,363,10545,4.0
21165,382,10545,3.0
21166,418,10545,3.5
21167,419,10545,4.0
21168,434,10545,4.0
21169,458,10545,2.5
21170,461,10545,1.5
21171,466,10545,4.0
21172,468,10545,2.5
21173,472,10545,2.0
21174,500,10545,2.5
21175,507,10545,4.0
21176,518,10545,4.0
21177,523,10545,3.5
21178,530,10545,5.0
21179,543,10545,4.0
21180,551,10545,5.0
21181,561,10545,3.0
21182,564,10545,3.0
21183,582,10545,4.0
21184,591,10545,4.0
21185,592,10545,1.0
21186,596,10545,2.5
21187,602,10545,4.0
21188,603,10545,5.0
21189,605,10545,3.0
21190,607,10545,4.0
21191,621,10545,1.0
21192,640,10545,2.0
21193,646,10545,5.0
21194,654,10545,4.0
21195,15,9894,2.5
21196,19,9894,3.0
21197,22,9894,1.5
21198,25,9894,3.0
21199,48,9894,2.5
21200,55,9894,3.0
21201,67,9894,3.0
21202,70,9894,3.0
21203,73,9894,1.0
21204,86,9894,2.0
21205,105,9894,2.5
21206,109,9894,4.0
21207,115,9894,2.5
21208,150,9894,3.0
21209,165,9894,2.0
21210,212,9894,1.5
21211,217,9894,3.5
21212,243,9894,3.0
21213,247,9894,3.0
21214,253,9894,4.5
21215,268,9894,2.0
21216,284,9894,3.0
21217,285,9894,1.0
21218,292,9894,0.5
21219,306,9894,4.0
21220,313,9894,2.0
21221,318,9894,4.0
21222,323,9894,4.0
21223,353,9894,1.0
21224,358,9894,1.0
21225,383,9894,2.0
21226,384,9894,1.5
21227,388,9894,4.0
21228,412,9894,1.0
21229,416,9894,2.0
21230,433,9894,2.0
21231,452,9894,2.0
21232,457,9894,2.5
21233,460,9894,4.0
21234,461,9894,3.0
21235,468,9894,2.5
21236,480,9894,2.0
21237,490,9894,4.0
21238,500,9894,1.0
21239,502,9894,4.0
21240,506,9894,3.0
21241,514,9894,2.0
21242,522,9894,2.5
21243,523,9894,2.5
21244,548,9894,3.0
21245,554,9894,1.0
21246,562,9894,3.0
21247,564,9894,3.0
21248,596,9894,3.5
21249,603,9894,5.0
21250,607,9894,3.0
21251,627,9894,1.0
21252,640,9894,3.0
21253,665,9894,1.0
21254,11,11543,3.5
21255,15,11543,3.0
21256,18,11543,4.0
21257,19,11543,3.0
21258,22,11543,2.5
21259,70,11543,5.0
21260,73,11543,3.5
21261,87,11543,4.0
21262,95,11543,4.0
21263,105,11543,4.0
21264,119,11543,4.0
21265,123,11543,5.0
21266,130,11543,2.5
21267,139,11543,2.5
21268,150,11543,3.5
21269,156,11543,4.5
21270,166,11543,2.0
21271,171,11543,5.0
21272,189,11543,4.0
21273,190,11543,5.0
21274,219,11543,4.0
21275,239,11543,4.0
21276,240,11543,4.0
21277,259,11543,3.0
21278,275,11543,3.5
21279,276,11543,4.0
21280,306,11543,2.0
21281,310,11543,3.5
21282,343,11543,3.0
21283,358,11543,3.0
21284,361,11543,3.0
21285,380,11543,2.0
21286,388,11543,3.0
21287,390,11543,3.0
21288,408,11543,1.0
21289,434,11543,1.0
21290,457,11543,3.0
21291,461,11543,4.0
21292,462,11543,3.5
21293,468,11543,2.5
21294,472,11543,4.5
21295,476,11543,3.0
21296,502,11543,5.0
21297,509,11543,2.0
21298,534,11543,3.0
21299,541,11543,3.0
21300,548,11543,3.0
21301,559,11543,2.0
21302,564,11543,4.0
21303,580,11543,3.5
21304,581,11543,0.5
21305,592,11543,5.0
21306,598,11543,4.0
21307,607,11543,3.5
21308,624,11543,4.0
21309,626,11543,4.0
21310,644,11543,3.0
21311,646,11543,1.0
21312,648,11543,3.5
21313,669,11543,4.0
21314,7,9268,2.0
21315,15,9268,0.5
21316,18,9268,4.0
21317,19,9268,3.0
21318,24,9268,4.0
21319,25,9268,3.0
21320,44,9268,3.0
21321,50,9268,3.0
21322,55,9268,4.0
21323,70,9268,5.0
21324,73,9268,2.0
21325,75,9268,1.0
21326,87,9268,3.0
21327,100,9268,3.0
21328,110,9268,5.0
21329,124,9268,3.0
21330,150,9268,2.5
21331,177,9268,4.0
21332,213,9268,4.0
21333,223,9268,5.0
21334,242,9268,4.0
21335,247,9268,4.0
21336,252,9268,3.0
21337,253,9268,2.0
21338,256,9268,3.0
21339,268,9268,3.0
21340,284,9268,4.0
21341,292,9268,3.0
21342,306,9268,2.0
21343,311,9268,3.0
21344,312,9268,2.0
21345,318,9268,4.0
21346,329,9268,3.0
21347,339,9268,3.0
21348,347,9268,4.0
21349,353,9268,1.0
21350,361,9268,3.0
21351,381,9268,4.0
21352,383,9268,3.0
21353,384,9268,3.0
21354,390,9268,4.0
21355,396,9268,3.0
21356,413,9268,4.0
21357,416,9268,4.0
21358,434,9268,3.0
21359,452,9268,3.0
21360,457,9268,1.5
21361,461,9268,1.5
21362,463,9268,1.0
21363,490,9268,4.0
21364,496,9268,5.0
21365,502,9268,3.0
21366,507,9268,2.0
21367,516,9268,4.0
21368,518,9268,3.0
21369,534,9268,3.0
21370,543,9268,4.0
21371,548,9268,3.0
21372,555,9268,3.0
21373,562,9268,3.5
21374,564,9268,4.0
21375,577,9268,4.0
21376,588,9268,3.0
21377,596,9268,3.0
21378,607,9268,3.0
21379,615,9268,3.5
21380,627,9268,1.5
21381,629,9268,1.0
21382,641,9268,4.0
21383,388,52059,5.0
21384,608,52059,4.0
21385,5,9327,3.5
21386,15,9327,1.5
21387,18,9327,3.0
21388,19,9327,3.0
21389,23,9327,2.0
21390,25,9327,2.0
21391,36,9327,2.0
21392,44,9327,3.0
21393,55,9327,5.0
21394,67,9327,3.0
21395,69,9327,2.0
21396,70,9327,5.0
21397,73,9327,2.5
21398,78,9327,3.5
21399,105,9327,2.5
21400,119,9327,4.0
21401,128,9327,4.0
21402,150,9327,3.0
21403,162,9327,3.0
21404,164,9327,2.5
21405,177,9327,4.0
21406,185,9327,2.0
21407,195,9327,1.0
21408,213,9327,1.5
21409,219,9327,4.0
21410,223,9327,3.0
21411,232,9327,3.0
21412,252,9327,3.0
21413,268,9327,2.0
21414,311,9327,2.0
21415,312,9327,3.0
21416,313,9327,3.5
21417,318,9327,3.0
21418,346,9327,1.0
21419,358,9327,4.0
21420,361,9327,4.0
21421,380,9327,3.0
21422,388,9327,4.0
21423,390,9327,3.0
21424,416,9327,3.0
21425,439,9327,3.0
21426,457,9327,1.5
21427,459,9327,5.0
21428,468,9327,1.5
21429,471,9327,4.0
21430,484,9327,4.0
21431,506,9327,3.0
21432,518,9327,4.0
21433,525,9327,3.0
21434,531,9327,3.0
21435,533,9327,3.0
21436,537,9327,4.0
21437,543,9327,3.0
21438,548,9327,3.0
21439,550,9327,3.0
21440,551,9327,4.0
21441,559,9327,4.0
21442,564,9327,4.0
21443,580,9327,3.0
21444,596,9327,3.0
21445,607,9327,2.5
21446,616,9327,4.0
21447,624,9327,3.0
21448,636,9327,3.0
21449,640,9327,3.0
21450,646,9327,5.0
21451,659,9327,3.0
21452,665,9327,3.0
21453,492,124306,4.0
21454,177,11228,4.0
21455,233,11228,3.0
21456,284,11228,4.0
21457,311,11228,3.0
21458,318,11228,4.0
21459,383,11228,3.0
21460,384,11228,2.0
21461,390,11228,3.0
21462,518,11228,4.0
21463,534,11228,4.0
21464,550,11228,3.0
21465,564,11228,4.0
21466,15,10779,3.0
21467,19,10779,3.0
21468,70,10779,4.0
21469,73,10779,3.5
21470,83,10779,3.5
21471,102,10779,3.0
21472,150,10779,3.0
21473,159,10779,3.0
21474,173,10779,4.0
21475,213,10779,3.0
21476,262,10779,3.0
21477,318,10779,3.0
21478,356,10779,3.5
21479,396,10779,4.0
21480,482,10779,3.0
21481,491,10779,3.0
21482,514,10779,3.0
21483,518,10779,3.0
21484,534,10779,3.0
21485,535,10779,3.0
21486,564,10779,4.0
21487,602,10779,3.0
21488,617,10779,3.0
21489,626,10779,3.0
21490,15,26748,5.0
21491,19,26748,3.0
21492,30,26748,4.0
21493,57,26748,5.0
21494,75,26748,3.0
21495,80,26748,5.0
21496,90,26748,5.0
21497,102,26748,4.0
21498,111,26748,4.0
21499,119,26748,4.0
21500,159,26748,4.5
21501,214,26748,4.0
21502,242,26748,5.0
21503,309,26748,4.0
21504,311,26748,4.5
21505,321,26748,4.0
21506,342,26748,5.0
21507,373,26748,4.0
21508,413,26748,4.0
21509,434,26748,4.0
21510,452,26748,4.0
21511,472,26748,4.0
21512,509,26748,4.0
21513,514,26748,5.0
21514,537,26748,5.0
21515,547,26748,3.0
21516,564,26748,5.0
21517,569,26748,2.0
21518,587,26748,3.5
21519,597,26748,5.0
21520,605,26748,3.0
21521,608,26748,4.0
21522,642,26748,4.0
21523,658,26748,3.0
21524,659,26748,3.0
21525,61,38223,2.5
21526,182,38223,3.0
21527,188,38223,3.0
21528,232,38223,4.0
21529,390,38223,3.0
21530,393,38223,3.0
21531,518,38223,3.0
21532,537,38223,3.0
21533,543,38223,5.0
21534,564,38223,4.0
21535,605,38223,2.0
21536,653,38223,3.0
21537,15,9294,1.0
21538,18,9294,4.0
21539,19,9294,3.0
21540,23,9294,3.5
21541,25,9294,5.0
21542,44,9294,3.0
21543,55,9294,3.0
21544,70,9294,5.0
21545,73,9294,3.0
21546,80,9294,3.0
21547,87,9294,3.0
21548,88,9294,1.0
21549,90,9294,4.0
21550,100,9294,4.0
21551,102,9294,3.0
21552,110,9294,4.0
21553,111,9294,2.5
21554,112,9294,4.0
21555,128,9294,4.0
21556,156,9294,4.5
21557,165,9294,2.5
21558,182,9294,5.0
21559,188,9294,4.0
21560,209,9294,3.0
21561,213,9294,1.5
21562,223,9294,4.0
21563,233,9294,3.0
21564,235,9294,4.5
21565,252,9294,3.0
21566,253,9294,3.5
21567,263,9294,3.0
21568,284,9294,4.0
21569,294,9294,2.0
21570,306,9294,2.0
21571,308,9294,5.0
21572,311,9294,1.5
21573,329,9294,5.0
21574,343,9294,1.0
21575,358,9294,4.0
21576,361,9294,3.0
21577,380,9294,4.0
21578,383,9294,3.0
21579,390,9294,4.0
21580,416,9294,3.0
21581,452,9294,4.0
21582,461,9294,1.5
21583,463,9294,2.0
21584,468,9294,2.0
21585,496,9294,4.0
21586,507,9294,3.0
21587,508,9294,4.0
21588,509,9294,2.0
21589,514,9294,2.0
21590,518,9294,5.0
21591,530,9294,4.0
21592,534,9294,5.0
21593,537,9294,4.0
21594,543,9294,4.0
21595,548,9294,3.0
21596,555,9294,1.0
21597,559,9294,4.0
21598,561,9294,3.0
21599,564,9294,4.0
21600,580,9294,2.0
21601,602,9294,3.0
21602,607,9294,3.5
21603,616,9294,4.0
21604,624,9294,3.0
21605,641,9294,4.0
21606,654,9294,4.5
21607,658,9294,5.0
21608,665,9294,3.0
21609,15,49963,4.5
21610,547,49963,4.0
21611,15,11363,3.5
21612,173,11363,4.0
21613,214,11363,1.0
21614,220,11363,3.0
21615,306,11363,3.0
21616,358,11363,2.0
21617,412,11363,3.0
21618,434,11363,4.0
21619,502,11363,3.0
21620,530,11363,2.0
21621,547,11363,2.0
21622,564,11363,4.0
21623,641,11363,3.0
21624,665,11363,3.0
21625,8,1645,3.5
21626,18,1645,4.0
21627,19,1645,3.0
21628,23,1645,3.5
21629,30,1645,5.0
21630,44,1645,4.0
21631,55,1645,5.0
21632,70,1645,5.0
21633,80,1645,4.0
21634,112,1645,5.0
21635,150,1645,4.0
21636,162,1645,3.0
21637,165,1645,4.5
21638,173,1645,4.0
21639,187,1645,4.5
21640,211,1645,4.0
21641,212,1645,3.5
21642,213,1645,2.5
21643,223,1645,4.0
21644,233,1645,3.0
21645,235,1645,4.0
21646,253,1645,4.0
21647,284,1645,5.0
21648,292,1645,4.0
21649,294,1645,3.5
21650,306,1645,2.0
21651,311,1645,3.0
21652,318,1645,4.0
21653,350,1645,5.0
21654,361,1645,4.0
21655,383,1645,3.0
21656,412,1645,3.0
21657,416,1645,4.0
21658,418,1645,4.0
21659,434,1645,2.0
21660,452,1645,4.0
21661,461,1645,1.5
21662,496,1645,4.0
21663,514,1645,3.0
21664,518,1645,5.0
21665,521,1645,3.5
21666,547,1645,2.5
21667,559,1645,5.0
21668,602,1645,3.0
21669,616,1645,4.0
21670,624,1645,3.0
21671,641,1645,5.0
21672,654,1645,4.5
21673,659,1645,3.0
21674,30,31546,1.0
21675,154,31546,4.0
21676,172,31546,5.0
21677,407,31546,2.0
21678,434,31546,1.0
21679,468,31546,3.0
21680,509,31546,3.0
21681,558,31546,4.0
21682,564,31546,3.0
21683,528,36344,3.5
21684,605,36344,3.0
21685,150,18550,3.0
21686,196,18550,2.0
21687,311,18550,3.0
21688,390,18550,3.0
21689,70,11511,3.0
21690,165,11511,2.5
21691,213,11511,2.0
21692,380,11511,0.5
21693,390,11511,2.0
21694,525,11511,2.0
21695,543,11511,3.0
21696,564,11511,1.0
21697,390,34170,3.0
21698,472,34170,1.0
21699,646,34170,4.0
21700,434,124645,3.0
21701,18,12606,3.0
21702,135,12606,2.0
21703,182,12606,2.0
21704,294,12606,3.0
21705,306,12606,3.0
21706,312,12606,4.0
21707,353,12606,1.5
21708,390,12606,2.0
21709,452,12606,1.0
21710,461,12606,2.0
21711,482,12606,2.0
21712,564,12606,4.0
21713,624,12606,3.5
21714,654,12606,3.5
21715,492,35206,5.0
21716,220,12632,3.0
21717,492,12632,4.0
21718,547,12632,2.0
21719,86,18975,3.0
21720,311,18975,2.5
21721,420,18975,4.0
21722,518,18975,4.0
21723,150,11962,1.0
21724,358,11962,1.0
21725,380,11962,1.0
21726,452,11962,1.0
21727,518,11962,1.0
21728,584,11962,1.0
21729,605,11962,1.0
21730,86,2925,2.0
21731,90,2925,3.0
21732,182,2925,5.0
21733,212,2925,2.0
21734,239,2925,3.0
21735,252,2925,3.0
21736,294,2925,4.0
21737,306,2925,4.0
21738,311,2925,1.5
21739,318,2925,3.0
21740,361,2925,3.0
21741,381,2925,4.0
21742,390,2925,4.0
21743,439,2925,3.0
21744,452,2925,3.0
21745,468,2925,2.0
21746,509,2925,2.0
21747,518,2925,4.0
21748,537,2925,3.0
21749,559,2925,3.0
21750,564,2925,4.0
21751,575,2925,3.0
21752,605,2925,3.0
21753,640,2925,4.0
21754,641,2925,3.0
21755,665,2925,3.0
21756,564,28628,4.0
21757,608,28628,3.0
21758,15,3595,1.0
21759,18,3595,3.0
21760,25,3595,3.0
21761,30,3595,4.0
21762,33,3595,4.0
21763,55,3595,5.0
21764,63,3595,2.5
21765,66,3595,4.0
21766,70,3595,5.0
21767,73,3595,2.5
21768,90,3595,4.0
21769,105,3595,3.0
21770,118,3595,4.0
21771,119,3595,4.0
21772,143,3595,3.5
21773,150,3595,3.5
21774,160,3595,5.0
21775,165,3595,2.5
21776,173,3595,4.0
21777,177,3595,4.0
21778,201,3595,4.0
21779,211,3595,4.0
21780,213,3595,4.0
21781,214,3595,4.0
21782,220,3595,3.0
21783,221,3595,3.0
21784,223,3595,5.0
21785,233,3595,3.0
21786,235,3595,4.5
21787,242,3595,3.0
21788,243,3595,3.0
21789,252,3595,4.0
21790,256,3595,4.0
21791,261,3595,3.0
21792,268,3595,3.0
21793,284,3595,3.0
21794,292,3595,4.0
21795,295,3595,4.5
21796,306,3595,4.0
21797,311,3595,3.0
21798,313,3595,4.0
21799,318,3595,4.0
21800,323,3595,4.0
21801,343,3595,2.0
21802,353,3595,2.0
21803,361,3595,4.0
21804,380,3595,4.0
21805,381,3595,4.0
